date,temp,umid,solar,ws,wd,gust,gust_dir,prec,dewpoint,heat_index,wind_chill
2025-08-25 21:00:00,14.715,98.0,0.0,0.0,180.0,0.0,,0.0,14.415,14.715,14.715
2025-08-25 22:00:00,14.65,98.0,0.0,0.0,180.0,0.0,,0.0,14.35,14.65,14.65
2025-08-25 23:00:00,14.831666666666669,98.56666666666666,0.0,0.0,180.0,0.0,,0.0,14.645000000000001,14.831666666666669,14.831666666666669
2025-08-26 00:00:00,14.889999999999999,99.0,0.0,0.01,273.0,1.1,,0.0,14.79,14.889999999999999,14.889999999999999
2025-08-26 01:00:00,14.945,98.4,0.0,0.01,186.99999999999997,1.1,,0.0,14.725,14.945,14.945
2025-08-26 02:00:00,14.908333333333333,98.83333333333333,0.0,0.0,180.0,0.0,,0.0,14.775,14.908333333333333,14.908333333333333
2025-08-26 03:00:00,14.816666666666666,99.0,0.0,0.0,180.0,0.0,,0.0,14.716666666666667,14.816666666666666,14.816666666666666
2025-08-26 04:00:00,14.860000000000001,99.0,0.0,0.0,180.0,0.0,,0.0,14.76,14.860000000000001,14.860000000000001
2025-08-26 05:00:00,14.94,99.0,0.0,0.0,180.0,0.0,,0.0,14.840000000000002,14.94,14.94
2025-08-26 06:00:00,15.0,99.0,0.026166666666666664,0.0,180.0,0.0,,0.3,14.9,15.0,15.0
2025-08-26 07:00:00,15.085,99.0,11.535333333333334,0.47333333333333333,284.6756370799099,3.4,,0.6000000000000001,14.985000000000001,15.085,15.085
2025-08-26 08:00:00,15.185,99.0,12.170333333333334,0.15333333333333332,270.34283149885533,1.1,,1.5,15.085,15.185,15.185
2025-08-26 09:00:00,15.370000000000001,99.0,49.010666666666665,0.06333333333333334,192.3204830491858,2.2,,0.30000000000000027,15.27,15.370000000000001,15.370000000000001
2025-08-26 10:00:00,15.951666666666666,98.56666666666666,102.6,0.15333333333333335,288.5208261000931,3.4,,0.0,15.764999999999999,15.951666666666666,15.951666666666666
2025-08-26 11:00:00,15.913333333333334,98.0,58.538000000000004,0.11166666666666666,301.20735843732143,2.2,,1.5,15.613333333333333,15.913333333333334,15.913333333333334
2025-08-26 12:00:00,16.18,97.98333333333333,61.85916666666667,0.021666666666666664,300.3077097789639,1.1,,0.8999999999999995,15.876666666666667,16.18,16.18
2025-08-26 13:00:00,16.206666666666667,97.88333333333334,67.602,0.17333333333333334,285.80086570319935,2.2,,1.2000000000000002,15.883333333333333,16.206666666666667,16.206666666666667
