date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,solar_mean
2013-02-03,32.81,21.99,99.8,63.19,20.01,7.811111111111111,1.0,0.457,21.94,22.44,22.44,24.0,24.048333333333332,88.91416666666667,1.123587962962963,140.57879166666666
2013-02-04,29.93,20.96,98.9,65.42,12.14,8.219444444444445,57.0,24.05,20.97,21.16,21.16,24.0,22.497083333333332,80.97208333333333,1.0956712962962962,209.14525
2013-02-05,27.0,19.46,98.8,49.59,18.06,4.5,134.0,0.229,18.94,20.37,20.37,24.0,22.54375,83.80416666666666,1.2788425925925926,163.3845
2013-02-06,27.93,19.09,97.1,61.3,14.11,5.6305555555555555,66.0,0.0,20.42,21.67,21.67,24.0,21.569166666666664,94.97500000000001,1.025949074074074,90.30454166666665
2013-02-07,25.06,20.04,98.9,79.38,7.799,5.911111111111111,84.0,2.743,19.84,20.04,20.04,24.0,20.667916666666667,94.55916666666667,0.9505092592592592,80.07379166666666
2013-02-08,23.79,18.89,100.0,77.16,6.917,4.688888888888888,188.0,51.89,19.09,19.24,19.24,24.0,21.84958333333333,93.65708333333333,0.6709837962962962,104.54745833333334
2013-02-09,27.16,19.15,99.9,74.19,9.03,3.1194444444444445,136.0,5.029,20.57,20.61,20.61,24.0,22.696250000000003,95.375,0.7731828703703704,92.21920833333333
2013-02-10,26.45,20.06,100.0,80.7,7.964,3.0,77.0,0.914,22.3,22.33,22.33,24.0,23.379166666666666,94.9375,0.9072222222222223,112.96499999999999
2013-02-11,27.59,21.46,100.0,78.18,9.76,4.811111111111111,51.0,4.343,22.34,22.36,22.36,24.0,25.935833333333335,86.28083333333335,1.2604976851851852,226.44741666666667
2013-02-12,33.64,20.84,100.0,55.28,19.55,6.288888888888889,58.0,0.229,23.57,23.84,23.84,24.0,24.43958333333333,93.74166666666667,0.9552083333333333,76.72612500000001
2013-02-13,28.9,21.87,99.5,80.5,6.626,4.169444444444444,61.0,7.315,22.14,22.22,22.22,24.0,25.338333333333335,88.29083333333334,1.0574999999999999,257.82975
2013-02-14,35.38,21.48,100.0,50.35,22.27,10.86111111111111,322.0,40.03,22.78,22.93,22.93,24.0,24.607083333333335,93.56041666666665,0.9470023148148149,158.980625
2013-02-15,31.1,22.03,99.8,68.0,13.73,8.011111111111111,14.0,14.76,22.79,22.89,22.89,24.0,25.17833333333333,90.54041666666667,0.9949884259259258,183.04250000000002
2013-02-16,33.35,21.69,100.0,59.38,15.81,6.05,41.0,11.38,22.79,22.93,22.93,24.0,23.991666666666664,94.88833333333334,0.9356249999999999,148.03004166666668
2013-02-17,31.31,21.81,100.0,68.27,12.78,5.5888888888888895,171.0,29.29,21.82,21.82,21.82,24.0,25.24416666666667,89.36791666666666,1.3156134259259258,263.97391666666664
2013-02-18,34.54,21.77,100.0,60.03,22.8,11.480555555555554,249.0,12.52,22.14,22.76,22.76,24.0,26.060833333333335,83.70833333333333,1.0429398148148148,212.62258333333332
2013-02-19,34.6,20.92,99.9,47.87,18.36,4.219444444444444,136.0,0.0,23.09,24.09,24.09,24.0,25.927916666666665,85.81124999999999,1.1007638888888889,189.31445833333336
2013-02-20,31.57,21.75,99.1,59.91,16.35,4.611111111111112,74.0,0.457,23.84,24.7,24.7,24.0,26.47083333333333,87.33458333333334,0.901261574074074,176.42437500000003
2013-02-21,32.02,22.48,99.8,59.18,15.24,4.361111111111111,136.0,0.0,24.8,25.35,25.35,24.0,27.807083333333335,84.185,1.0641087962962963,278.26866666666666
2013-02-22,34.81,22.61,99.8,57.74,24.03,8.05,41.0,0.0,24.19,24.72,24.72,24.0,23.31625,95.96666666666665,1.3222453703703703,41.79925
2013-02-23,28.07,20.8,98.8,78.72,3.61,5.719444444444444,34.0,41.2,20.54,21.01,21.01,24.0,22.544166666666666,89.56625000000001,1.1057523148148147,131.18091666666666
2013-02-24,27.6,20.08,99.9,63.45,11.33,4.611111111111112,81.0,2.515,20.43,20.57,20.57,24.0,24.29125,87.05958333333332,1.1069560185185185,229.72170833333334
2013-02-25,32.03,19.18,100.0,61.08,19.83,5.6194444444444445,46.0,0.0,23.49,24.34,24.34,24.0,26.31375,88.28583333333334,1.0496412037037037,225.31991666666667
2013-02-26,34.81,21.91,100.0,59.31,19.46,12.05,260.0,28.5,22.1,22.15,22.15,24.0,23.005416666666665,96.7625,0.9723842592592592,76.61129166666667
2013-02-27,26.76,21.86,99.9,80.6,6.616,4.261111111111111,357.0,26.47,21.81,21.94,21.94,24.0,22.592083333333335,92.07791666666667,1.1092592592592592,120.734375
2013-02-28,27.02,20.46,99.9,68.89,10.43,5.1611111111111105,76.0,0.914,20.4,20.66,20.66,24.0,22.60875,89.60791666666667,0.8146527777777778,127.42654166666667
2013-03-01,28.05,19.99,98.7,67.1,11.0,3.5194444444444444,224.0,0.229,22.04,22.43,22.43,24.0,24.480833333333333,82.97583333333334,1.6961689814814813,291.71908333333334
2013-03-02,30.35,20.29,100.0,48.82,25.19,8.2,73.0,0.914,20.48,20.76,20.76,24.0,24.337500000000002,84.76375,1.5021064814814815,251.53016666666667
2013-03-03,30.77,18.98,100.0,54.18,21.72,7.1499999999999995,31.0,0.0,22.93,23.62,23.62,24.0,25.572083333333335,84.62416666666667,1.0175810185185183,249.49749999999997
2013-03-04,33.14,19.75,100.0,51.5,21.54,5.1,82.0,0.0,22.22,22.35,22.35,24.0,25.45875,88.00666666666666,0.8747800925925926,179.4020833333333
2013-03-05,34.37,20.84,100.0,53.06,15.49,6.811111111111111,160.0,3.429,21.33,21.5,21.5,24.0,20.7175,98.75416666666666,1.0642708333333333,29.504708333333337
2013-03-06,22.16,18.96,100.0,94.0,2.548,4.638888888888888,83.0,30.1,19.24,19.26,19.26,24.0,20.756249999999998,94.61666666666667,0.7912731481481482,76.92216666666667
2013-03-07,24.14,18.38,100.0,79.27,6.643,2.5805555555555553,301.0,4.14,20.99,21.04,21.04,24.0,23.3225,95.39583333333333,0.6886458333333333,97.44516666666665
2013-03-08,28.44,20.86,100.0,75.4,8.41,3.619444444444444,151.0,14.55,23.51,23.51,23.51,24.0,26.13208333333333,89.39125,0.9775694444444444,191.09275000000002
2013-03-09,31.71,22.33,100.0,63.84,16.5,3.961111111111111,80.0,0.0,24.73,25.17,25.17,24.0,25.245,94.98791666666666,0.8886574074074073,84.32129166666667
2013-03-10,29.74,22.63,100.0,75.66,7.282,4.080555555555556,186.0,3.2,22.57,22.63,22.63,24.0,25.97791666666667,88.03750000000001,1.24125,240.23775
2013-03-11,36.25,21.63,100.0,43.62,20.75,8.219444444444445,234.0,23.24,22.06,22.07,22.07,24.0,23.6725,92.8075,1.022326388888889,106.742
2013-03-12,28.55,20.65,100.0,72.98,9.22,5.71111111111111,68.0,0.0,22.95,23.14,23.14,24.0,25.607916666666668,91.86916666666667,0.9149537037037038,151.928875
2013-03-13,32.08,22.53,100.0,64.44,13.12,5.088888888888889,35.0,1.3719999999999999,22.27,23.98,23.98,24.0,23.518333333333334,91.175,1.3615509259259257,61.82583333333333
2013-03-14,26.97,21.29,99.8,79.2,5.337,4.969444444444444,187.0,5.029,19.47,21.47,21.47,24.0,20.6725,88.33999999999999,1.369351851851852,61.430749999999996
2013-03-15,22.9,18.96,98.0,72.46,5.305,4.088888888888889,285.0,0.0,18.48,19.24,19.24,24.0,20.2075,98.19583333333333,0.7454166666666667,40.548375
2013-03-16,22.15,18.57,100.0,91.2,3.502,2.8194444444444446,82.0,16.46,21.11,21.11,21.11,24.0,22.450833333333335,96.125,0.889837962962963,93.5525
2013-03-17,27.19,20.25,100.0,79.74,8.08,4.688888888888888,224.0,51.46,20.19,20.3,20.3,24.0,20.205000000000002,92.27999999999999,1.1157175925925926,63.221875000000004
2013-03-18,23.96,17.57,100.0,71.06,5.46,5.188888888888889,273.0,0.229,16.78,17.61,17.61,24.0,19.490833333333335,87.245,1.0025462962962963,101.61829166666666
2013-03-19,23.99,16.8,99.3,60.94,8.78,4.55,265.0,2.515,18.25,18.4,18.4,24.0,19.07875,97.55416666666667,0.9626851851851851,52.71395833333333
2013-03-20,21.74,18.06,100.0,88.6,4.552,3.738888888888889,272.0,10.06,18.87,18.87,18.87,24.0,20.399583333333332,98.67916666666667,0.9006249999999999,50.874291666666664
2013-03-21,23.67,18.55,100.0,89.2,4.393,5.7,84.0,18.52,20.41,20.41,20.41,24.0,24.135,87.53708333333333,0.8896527777777777,217.91975
2013-03-22,32.29,19.86,100.0,47.9,18.82,3.2305555555555556,301.0,0.0,20.81,20.83,20.83,24.0,23.429166666666664,82.65791666666667,1.04375,223.8395833333333
2013-03-23,30.25,17.91,100.0,51.31,19.33,5.938888888888888,226.0,0.0,20.18,21.19,21.19,24.0,21.837500000000002,86.14916666666666,0.9707291666666666,84.78820833333333
2013-03-24,25.67,19.77,95.4,66.06,7.322,4.211111111111111,46.0,0.0,18.95,19.86,19.86,24.0,19.117083333333333,94.29583333333333,0.8899305555555556,33.931416666666664
2013-03-25,22.3,16.44,99.6,80.3,2.931,3.7694444444444444,229.0,17.37,16.93,17.03,17.03,24.0,20.274583333333336,92.83333333333333,0.860011574074074,125.97175
2013-03-26,25.38,16.95,100.0,69.94,10.88,3.219444444444444,271.0,0.914,20.36,20.44,20.44,24.0,22.249166666666667,94.65416666666665,0.7571064814814815,86.91104166666668
2013-03-27,26.55,20.41,100.0,77.24,7.506,4.211111111111111,63.0,2.515,20.99,20.99,20.99,24.0,21.50791666666667,89.02416666666666,1.2578587962962964,203.1815
2013-03-28,27.94,16.63,100.0,60.46,17.55,5.530555555555556,88.0,11.84,16.63,16.67,16.67,24.0,21.12333333333333,82.14166666666667,0.9006597222222222,215.76020833333334
2013-03-29,28.34,15.18,100.0,47.69,18.63,5.1499999999999995,116.0,0.0,18.23,19.87,19.87,24.0,21.820833333333336,82.45041666666667,1.0611458333333332,208.19929166666668
2013-03-30,27.6,18.17,99.2,55.04,17.98,4.6,106.0,0.0,18.54,18.66,18.66,24.0,20.694583333333334,92.81166666666667,1.1047916666666666,128.42916666666665
2013-03-31,25.38,18.32,99.9,72.54,11.09,6.538888888888889,66.0,6.629,19.46,19.53,19.53,24.0,22.613333333333333,87.64541666666666,0.919074074074074,186.68266666666668
2013-04-01,29.26,17.55,100.0,56.76,16.12,5.088888888888889,40.0,0.229,21.69,21.95,21.95,24.0,24.21875,87.29333333333334,1.0109606481481481,186.54479166666667
2013-04-02,30.75,20.31,100.0,57.03,16.11,5.511111111111111,79.0,0.0,22.16,22.84,22.84,24.0,23.032083333333333,96.22916666666667,0.9231250000000001,44.248250000000006
2013-04-03,24.86,20.92,99.3,88.8,3.821,6.038888888888888,67.0,33.53,20.9,21.0,21.0,24.0,21.971249999999998,97.99166666666667,0.6711458333333334,53.73520833333333
2013-04-04,25.25,20.47,100.0,86.7,4.64,3.0388888888888888,76.0,16.23,21.71,21.73,21.73,24.0,23.708333333333332,92.43833333333333,0.7930787037037037,109.60454166666666
2013-04-05,27.73,20.53,100.0,74.98,9.46,3.5194444444444444,261.0,5.486,23.2,23.29,23.29,24.0,24.66875,77.37083333333334,1.8678125,243.66833333333332
2013-04-06,30.9,17.44,100.0,40.17,21.04,9.561111111111112,245.0,10.87,17.38,17.5,17.5,24.0,21.010416666666668,79.5175,1.0392476851851853,241.41083333333333
2013-04-07,29.83,14.46,100.0,45.41,20.85,5.1611111111111105,92.0,0.0,16.4,16.62,16.62,24.0,21.34375,85.93208333333332,1.009085648148148,206.132875
2013-04-08,29.01,14.76,100.0,58.05,17.8,4.730555555555556,88.0,0.0,20.68,21.56,21.56,24.0,21.515416666666667,91.6825,0.6399074074074074,76.17416666666666
2013-04-09,26.32,18.15,100.0,67.84,6.578,3.480555555555555,223.0,1.3719999999999999,18.64,18.97,18.97,24.0,21.392083333333332,89.9375,0.7809837962962963,137.413875
2013-04-10,26.88,17.86,100.0,67.37,11.87,4.0,,0.229,18.38,18.38,18.38,24.0,21.249166666666667,90.79041666666666,1.3947222222222224,135.0975
2013-04-11,26.9,16.75,100.0,69.93,11.67,7.561111111111111,73.0,0.229,20.41,20.71,20.71,24.0,22.14625,88.96083333333333,1.3816782407407409,154.01804166666668
2013-04-12,28.07,17.01,100.0,61.78,13.3,6.461111111111111,7.0,0.0,21.58,22.13,22.13,24.0,22.443749999999998,93.09875,0.9154513888888888,93.50704166666667
2013-04-13,28.57,19.5,100.0,70.18,8.07,5.430555555555555,242.0,7.5440000000000005,19.7,19.72,19.72,24.0,19.973333333333333,96.37083333333334,0.8019791666666666,40.44595833333333
2013-04-14,23.27,16.8,100.0,84.8,3.492,4.6194444444444445,185.0,2.286,16.93,16.93,16.93,24.0,17.6925,83.9425,0.9086342592592592,214.51429166666665
2013-04-15,23.97,12.86,100.0,42.19,18.52,4.519444444444444,50.0,0.0,12.86,12.86,12.86,24.0,17.52958333333333,82.35416666666667,0.7228472222222222,225.14091666666664
2013-04-16,28.1,10.15,100.0,40.65,19.44,3.6805555555555554,57.0,0.0,13.14,13.14,13.14,24.0,20.2,69.6475,1.832476851851852,222.51729166666667
2013-04-17,28.1,12.04,100.0,37.4,19.22,8.261111111111111,261.0,0.0,14.27,14.35,14.35,24.0,18.384166666666665,80.29083333333334,0.8246296296296296,218.26758333333336
2013-04-18,26.28,12.29,100.0,42.59,18.85,4.438888888888889,89.0,0.0,16.8,17.35,17.35,24.0,19.880416666666665,83.97708333333334,0.8330671296296296,196.45708333333334
2013-04-19,27.5,15.54,100.0,47.79,16.97,4.8500000000000005,84.0,0.0,16.59,16.65,16.65,24.0,20.07166666666667,84.63291666666667,0.8277893518518518,195.27895833333332
2013-04-20,27.89,14.21,100.0,46.22,16.86,4.988888888888889,80.0,0.0,17.22,17.28,17.28,24.0,19.35875,84.51708333333333,0.8439583333333333,205.857
2013-04-21,27.18,13.78,100.0,48.55,17.78,4.419444444444444,87.0,0.0,15.38,15.54,15.54,24.0,18.819166666666668,87.74208333333333,0.7574074074074074,161.57179166666666
2013-04-22,25.96,13.21,100.0,59.93,13.95,6.4111111111111105,88.0,0.0,17.04,17.05,17.05,24.0,18.69,84.20875,0.7603009259259258,154.71712499999998
2013-04-23,26.55,13.34,100.0,43.63,13.36,5.4,75.0,0.0,15.54,15.62,15.62,24.0,19.109583333333333,92.425,0.8509143518518519,87.08425
2013-04-24,24.14,15.67,99.8,69.73,7.52,4.969444444444444,62.0,2.057,18.49,18.62,18.62,24.0,19.890833333333333,93.58333333333333,0.8245949074074074,100.01025
2013-04-25,25.61,16.93,100.0,64.75,8.64,4.6305555555555555,38.0,1.143,17.27,17.27,17.27,24.0,20.538333333333334,85.76208333333334,1.0974884259259259,168.62291666666667
2013-04-26,27.44,16.69,100.0,48.6,14.56,5.361111111111112,55.0,0.0,16.75,16.75,16.75,24.0,20.442916666666665,86.21249999999999,0.7593171296296296,182.6738333333333
2013-04-27,28.97,15.25,100.0,48.17,15.78,4.46111111111111,83.0,0.229,15.91,15.93,15.93,24.0,19.426666666666666,86.32083333333333,0.9643171296296296,165.37170833333332
2013-04-28,27.93,13.41,100.0,52.11,14.28,5.111111111111111,75.0,0.0,15.52,15.53,15.53,24.0,19.361666666666668,85.75375000000001,0.9044328703703703,186.71020833333333
2013-04-29,28.54,13.3,100.0,50.24,16.12,4.45,87.0,0.0,15.94,15.95,15.95,24.0,20.13375,89.62083333333334,0.6730787037037037,143.516
2013-04-30,29.03,14.69,100.0,57.67,12.39,3.319444444444444,61.0,0.0,18.45,18.55,18.55,24.0,21.99083333333333,84.505,0.9424768518518518,179.91220833333333
2013-05-01,30.62,16.47,100.0,49.92,15.54,4.219444444444444,80.0,0.0,18.99,19.18,19.18,24.0,20.80125,97.71249999999999,0.6491550925925925,32.75120833333333
2013-05-02,23.28,18.9,100.0,87.8,2.8280000000000003,2.4305555555555554,315.0,0.686,20.96,20.96,20.96,24.0,23.255,90.61083333333333,0.8785300925925926,152.56529166666667
2013-05-03,29.69,19.64,100.0,62.83,13.18,4.8388888888888895,35.0,0.229,20.86,20.86,20.86,24.0,23.520416666666666,89.24374999999999,0.9783333333333334,147.62820833333333
2013-05-04,30.4,19.45,100.0,62.9,12.75,4.1,78.0,0.0,19.58,19.6,19.6,24.0,23.57875,87.51458333333333,0.9367824074074074,159.47829166666665
2013-05-05,34.35,19.57,100.0,40.46,13.77,5.919444444444444,149.0,0.0,20.55,20.93,20.93,24.0,18.5025,99.01666666666667,1.242025462962963,10.257666666666667
2013-05-06,21.05,13.55,99.9,97.3,0.886,7.3694444444444445,139.0,57.18,13.98,14.02,14.02,24.0,16.380416666666665,85.83541666666667,1.0644328703703703,188.42629166666666
2013-05-07,24.61,11.25,100.0,49.15,16.27,5.95,262.0,0.229,11.37,11.37,11.37,24.0,17.274583333333332,65.87875,1.5652083333333333,177.61954166666666
2013-05-08,26.04,9.39,100.0,26.71,15.34,10.030555555555555,293.0,0.0,5.171,15.18,15.18,24.0,14.00325,70.79083333333334,0.9977893518518518,191.31708333333333
2013-05-09,23.39,5.28,100.0,29.6,16.52,4.661111111111111,232.0,0.0,7.542,7.542,6.521,24.0,13.707125,81.95083333333334,0.6404050925925926,188.61404166666668
2013-05-10,27.01,4.876,100.0,32.87,16.29,3.0888888888888886,1.0,0.0,8.49,8.49,8.49,24.0,14.910708333333334,85.30208333333333,0.8891666666666667,182.8845
2013-05-11,26.15,5.532,100.0,47.21,15.79,5.1305555555555555,78.0,0.0,15.29,15.29,15.29,24.0,18.429166666666667,87.60875,0.8634375,168.37658333333334
2013-05-12,26.76,11.71,100.0,55.13,14.54,4.888888888888889,148.0,0.0,18.1,18.15,18.15,24.0,20.655,89.81833333333333,0.6833217592592593,122.59345833333333
2013-05-13,26.2,17.51,100.0,65.41,10.59,2.861111111111111,172.0,0.0,18.14,18.14,18.14,24.0,20.745,93.10625,0.611099537037037,93.42108333333334
2013-05-14,26.32,17.08,100.0,70.74,8.07,2.661111111111111,358.0,0.0,20.38,20.38,20.38,24.0,22.155,90.665,0.6738078703703704,125.53183333333334
2013-05-15,28.96,18.08,100.0,61.41,10.84,2.7,235.0,0.0,19.5,19.5,19.5,24.0,20.291666666666668,95.89166666666667,0.8416898148148148,31.995583333333332
2013-05-16,23.71,17.32,100.0,81.8,2.763,3.611111111111111,171.0,0.229,19.35,20.04,20.04,24.0,17.611250000000002,98.3875,1.3176851851851852,13.500916666666667
2013-05-17,20.52,13.43,99.9,92.8,1.166,4.780555555555556,2.0,12.12,13.22,13.53,13.53,24.0,14.587083333333332,85.44666666666666,0.9537268518518518,74.64420833333334
2013-05-18,18.15,12.44,97.9,57.71,6.446,3.3805555555555555,332.0,0.0,13.31,14.77,14.77,24.0,15.40375,96.63333333333333,0.6651157407407408,30.769750000000002
2013-05-19,16.79,14.24,100.0,89.7,2.657,2.6194444444444445,270.0,1.6,15.9,15.9,15.9,24.0,17.673333333333336,97.85833333333333,0.6648148148148149,46.563875
2013-05-20,20.46,15.85,100.0,89.6,4.021,2.9611111111111112,286.0,1.8290000000000002,18.19,18.19,18.19,24.0,20.705000000000002,92.23083333333334,0.8599537037037037,142.44808333333336
2013-05-21,27.33,16.2,100.0,67.85,12.3,3.261111111111111,42.0,0.914,19.28,19.29,19.29,24.0,20.00166666666667,92.99624999999999,0.8675347222222222,98.82841666666667
2013-05-22,24.83,16.63,100.0,69.79,8.53,4.661111111111111,94.0,0.229,18.63,18.97,18.97,24.0,17.996666666666666,98.29583333333333,0.9068287037037037,20.938791666666667
2013-05-23,19.47,16.24,100.0,90.6,1.808,3.438888888888889,279.0,8.69,16.23,16.24,16.24,24.0,17.398333333333333,92.95291666666667,0.8454861111111112,62.528
2013-05-24,20.99,14.17,100.0,73.29,5.4,3.480555555555555,274.0,0.229,17.1,17.23,17.23,24.0,17.431250000000002,95.425,0.8525578703703703,76.72191666666667
2013-05-25,21.15,13.28,100.0,78.42,6.626,3.3388888888888886,67.0,9.6,13.41,13.41,13.41,24.0,17.17625,90.56083333333333,0.8011921296296296,123.77483333333333
2013-05-26,24.26,12.22,100.0,62.08,10.69,3.8694444444444445,94.0,0.0,16.43,17.63,17.63,24.0,18.239583333333332,91.26625,0.9684490740740741,98.152625
2013-05-27,23.67,15.35,100.0,64.76,8.48,5.6611111111111105,86.0,1.8290000000000002,15.88,15.88,15.88,24.0,16.831666666666667,98.39166666666667,0.6897800925925925,43.07004166666667
2013-05-28,20.78,13.93,100.0,88.7,3.719,3.1305555555555555,82.0,14.4,15.12,15.12,15.12,24.0,16.685,98.87916666666666,1.0004513888888888,28.733
2013-05-29,19.56,14.37,100.0,91.6,2.481,4.8388888888888895,198.0,3.2,16.6,16.62,16.62,24.0,19.575,87.46958333333333,1.2541087962962962,141.5375
2013-05-30,27.14,13.41,100.0,64.21,12.22,14.138888888888888,242.0,7.5440000000000005,17.08,21.44,21.44,24.0,17.559583333333332,67.75458333333334,1.5893402777777776,142.84933333333333
2013-05-31,22.99,8.02,99.3,29.47,12.34,8.780555555555555,267.0,0.0,7.991,8.14,6.374,24.0,13.556,86.68083333333334,0.933414351851852,132.84158333333332
2013-06-01,22.25,5.421,100.0,44.37,11.47,6.688888888888888,36.0,0.0,12.8,12.84,12.84,24.0,17.15125,88.51583333333333,0.8070833333333334,144.536625
2013-06-02,25.72,9.62,100.0,61.13,12.48,5.1499999999999995,227.0,22.07,17.8,17.81,17.81,24.0,19.368333333333332,95.54166666666667,0.8400115740740741,71.66925
2013-06-03,23.49,17.55,100.0,78.71,6.19,5.6611111111111105,219.0,11.89,18.41,18.68,18.68,24.0,18.80333333333333,90.86625,1.1690046296296297,116.38170833333334
2013-06-04,22.87,16.22,100.0,69.99,10.05,5.238888888888889,33.0,0.0,15.92,16.22,16.22,24.0,17.749166666666667,89.86791666666666,0.8008912037037037,116.91170833333332
2013-06-05,23.62,13.26,100.0,63.27,10.1,3.569444444444444,45.0,0.0,14.09,14.09,14.09,24.0,16.285416666666666,90.48541666666667,0.7639814814814815,150.82379166666666
2013-06-06,26.28,10.24,100.0,54.71,13.02,2.861111111111111,67.0,0.0,12.86,12.86,12.86,24.0,17.583333333333332,86.89583333333333,0.9331365740740741,147.37608333333333
2013-06-07,28.44,11.64,100.0,41.59,12.73,6.15,294.0,0.0,15.26,15.26,15.26,24.0,17.463333333333335,93.37083333333334,0.7139814814814814,52.19808333333333
2013-06-08,21.07,13.29,100.0,78.29,4.507,3.1305555555555555,110.0,0.0,17.22,17.48,17.48,24.0,18.647916666666667,88.49541666666666,0.8666782407407406,137.9969583333333
2013-06-09,24.59,14.16,100.0,63.6,11.92,4.180555555555555,185.0,0.0,14.92,16.97,16.97,24.0,17.858333333333334,87.20541666666666,0.9562384259259259,114.71358333333332
2013-06-10,23.87,14.25,100.0,60.45,9.91,4.538888888888889,334.0,0.0,15.73,15.73,15.73,24.0,18.238333333333333,91.63291666666667,0.8280902777777778,129.705375
2013-06-11,25.76,12.65,100.0,64.77,11.2,2.969444444444444,101.0,0.0,18.06,18.28,18.28,24.0,18.889166666666664,95.14166666666667,0.5790509259259259,38.00120833333333
2013-06-12,21.1,17.55,100.0,79.88,3.282,2.19,126.0,0.229,17.71,17.84,17.84,24.0,18.989166666666666,94.8875,0.6160185185185185,56.404500000000006
2013-06-13,22.65,16.73,100.0,80.2,4.871,2.2888888888888888,58.0,0.229,17.83,17.83,17.83,24.0,18.815833333333334,92.58458333333334,0.6628240740740741,85.15883333333333
2013-06-14,24.34,13.51,100.0,65.73,7.354,3.2111111111111112,356.0,0.0,13.55,13.55,13.55,24.0,16.089583333333334,90.04708333333333,0.6311574074074074,146.66533333333334
