date,code,station,temp,umid,ws,wd,prec
2020-12-08 10:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,2.57040679481448,120.0,
2020-12-08 11:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 12:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,2.05632543585159,140.0,
2020-12-08 13:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,3.08448815377738,90.0,
2020-12-08 14:00:00,aeroporto,Aeroporto SBJV,30.0,62.25,4.11265087170317,100.0,
2020-12-08 15:00:00,aeroporto,Aeroporto SBJV,30.0,58.55,3.59856951274028,90.0,
2020-12-08 16:00:00,aeroporto,Aeroporto SBJV,30.0,58.55,4.11265087170317,110.0,
2020-12-08 17:00:00,aeroporto,Aeroporto SBJV,31.0,58.78,2.05632543585159,80.0,
2020-12-08 18:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,5.14081358962897,110.0,
2020-12-08 19:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,4.62673223066607,120.0,
2020-12-08 20:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,3.08448815377738,120.0,
2020-12-08 21:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.05632543585159,120.0,
2020-12-08 22:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.05632543585159,180.0,
2020-12-08 23:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,180.0,
2020-12-09 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,0.0,0.0,
2020-12-09 07:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.02816271792579,190.0,
2020-12-09 08:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,2.57040679481448,160.0,
2020-12-09 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 10:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,2.57040679481448,100.0,
2020-12-09 11:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,3.08448815377738,110.0,
2020-12-09 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-09 13:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,6.16897630755476,110.0,
2020-12-09 14:00:00,aeroporto,Aeroporto SBJV,28.0,69.9,6.68305766651766,110.0,
2020-12-09 15:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,4.62673223066607,100.0,
2020-12-09 16:00:00,aeroporto,Aeroporto SBJV,28.0,69.9,2.05632543585159,70.0,
2020-12-09 17:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,2.57040679481448,90.0,
2020-12-09 18:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,5.14081358962897,120.0,
2020-12-09 19:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,4.11265087170317,130.0,
2020-12-09 20:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,4.11265087170317,110.0,
2020-12-09 21:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,3.08448815377738,100.0,
2020-12-09 22:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.57040679481448,80.0,
2020-12-09 23:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.54224407688869,300.0,
2020-12-10 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.54224407688869,310.0,
2020-12-10 07:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,300.0,
2020-12-10 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 09:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,1.02816271792579,50.0,
2020-12-10 10:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,0.514081358962897,140.0,
2020-12-10 11:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,1.54224407688869,40.0,
2020-12-10 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 13:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,3.59856951274028,120.0,
2020-12-10 14:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,6.16897630755476,130.0,
2020-12-10 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 16:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,4.62673223066607,90.0,
2020-12-10 17:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,3.59856951274028,60.0,
2020-12-10 18:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,3.59856951274028,40.0,
2020-12-10 19:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,2.57040679481448,40.0,
2020-12-10 20:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-10 21:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.05632543585159,30.0,
2020-12-10 22:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,130.0,
2020-12-10 23:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,40.0,
2020-12-11 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 06:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.0,0.0,
2020-12-11 07:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.54224407688869,280.0,
2020-12-11 08:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,1.54224407688869,340.0,
2020-12-11 09:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,1.02816271792579,210.0,
2020-12-11 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 11:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,3.59856951274028,140.0,
2020-12-11 12:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,3.08448815377738,80.0,
2020-12-11 13:00:00,aeroporto,Aeroporto SBJV,29.0,62.03,4.11265087170317,70.0,
2020-12-11 14:00:00,aeroporto,Aeroporto SBJV,30.0,62.25,3.59856951274028,40.0,
2020-12-11 15:00:00,aeroporto,Aeroporto SBJV,30.0,66.15,4.11265087170317,60.0,
2020-12-11 16:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,5.14081358962897,30.0,
2020-12-11 17:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,5.14081358962897,50.0,
2020-12-11 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-11 19:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,4.11265087170317,50.0,
2020-12-11 20:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,4.11265087170317,40.0,
2020-12-11 21:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,2.57040679481448,360.0,
2020-12-11 22:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,2.57040679481448,40.0,
2020-12-11 23:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,1.54224407688869,270.0,
2020-12-12 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 06:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.54224407688869,330.0,
2020-12-12 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 08:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,1.54224407688869,300.0,
2020-12-12 09:00:00,aeroporto,Aeroporto SBJV,27.0,83.66,0.0,0.0,
2020-12-12 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 11:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,2.57040679481448,110.0,
2020-12-12 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 13:00:00,aeroporto,Aeroporto SBJV,32.0,59.01,2.05632543585159,130.0,
2020-12-12 14:00:00,aeroporto,Aeroporto SBJV,33.0,62.9,4.11265087170317,140.0,
2020-12-12 15:00:00,aeroporto,Aeroporto SBJV,32.0,66.55,3.08448815377738,80.0,
2020-12-12 16:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,3.08448815377738,40.0,
2020-12-12 17:00:00,aeroporto,Aeroporto SBJV,30.0,70.27,0.514081358962897,40.0,
2020-12-12 18:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,9.25346446133214,130.0,
2020-12-12 19:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 20:00:00,aeroporto,Aeroporto SBJV,23.0,83.21,1.54224407688869,350.0,
2020-12-12 21:00:00,aeroporto,Aeroporto SBJV,23.0,83.21,1.54224407688869,330.0,
2020-12-12 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-12 23:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.54224407688869,330.0,
2020-12-13 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,0.0,0.0,
2020-12-13 07:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,0.514081358962897,100.0,
2020-12-13 08:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,1.02816271792579,70.0,
2020-12-13 09:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,1.02816271792579,20.0,
2020-12-13 10:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,1.54224407688869,120.0,
2020-12-13 11:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,3.59856951274028,120.0,
2020-12-13 12:00:00,aeroporto,Aeroporto SBJV,30.0,70.27,3.08448815377738,150.0,
2020-12-13 13:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,2.57040679481448,100.0,
2020-12-13 14:00:00,aeroporto,Aeroporto SBJV,30.0,74.61,3.59856951274028,130.0,
2020-12-13 15:00:00,aeroporto,Aeroporto SBJV,31.0,70.45,2.05632543585159,120.0,
2020-12-13 16:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 17:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,4.11265087170317,20.0,
2020-12-13 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-13 19:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,2.57040679481448,30.0,
2020-12-13 20:00:00,aeroporto,Aeroporto SBJV,26.0,88.75,1.02816271792579,330.0,
2020-12-13 21:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,1.54224407688869,340.0,
2020-12-13 22:00:00,aeroporto,Aeroporto SBJV,26.0,88.75,1.02816271792579,60.0,
2020-12-13 23:00:00,aeroporto,Aeroporto SBJV,26.0,88.75,1.54224407688869,120.0,
2020-12-14 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-14 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-14 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-14 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-14 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-14 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-14 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,300.0,
2020-12-14 07:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,1.02816271792579,350.0,
2020-12-14 08:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,1.02816271792579,120.0,
2020-12-14 09:00:00,aeroporto,Aeroporto SBJV,28.0,69.9,2.57040679481448,100.0,
2020-12-14 10:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,2.05632543585159,140.0,
2020-12-14 11:00:00,aeroporto,Aeroporto SBJV,30.0,62.25,4.62673223066607,130.0,
2020-12-14 12:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,4.62673223066607,120.0,
2020-12-14 13:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,6.68305766651766,120.0,
2020-12-14 14:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,6.68305766651766,140.0,
2020-12-14 15:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,4.11265087170317,120.0,
2020-12-14 16:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,4.11265087170317,120.0,
2020-12-14 17:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,2.57040679481448,60.0,
2020-12-14 18:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,340.0,
2020-12-14 19:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.05632543585159,300.0,
2020-12-14 20:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,120.0,
2020-12-14 21:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,210.0,
2020-12-14 22:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.05632543585159,280.0,
2020-12-14 23:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,0.0,0.0,
2020-12-15 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,180.0,
2020-12-15 07:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.0,0.0,
2020-12-15 08:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,90.0,
2020-12-15 09:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.54224407688869,180.0,
2020-12-15 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-15 11:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.57040679481448,180.0,
2020-12-15 12:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.57040679481448,150.0,
2020-12-15 13:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,3.08448815377738,160.0,
2020-12-15 14:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,3.08448815377738,160.0,
2020-12-15 15:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.05632543585159,200.0,
2020-12-15 16:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,240.0,
2020-12-15 17:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,250.0,
2020-12-15 18:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,200.0,
2020-12-15 19:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.05632543585159,320.0,
2020-12-15 20:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.05632543585159,10.0,
2020-12-15 21:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.05632543585159,10.0,
2020-12-15 22:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.02816271792579,30.0,
2020-12-15 23:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,90.0,
2020-12-16 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 06:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,270.0,
2020-12-16 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 08:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,1.02816271792579,20.0,
2020-12-16 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 10:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,1.54224407688869,120.0,
2020-12-16 11:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 12:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,3.59856951274028,90.0,
2020-12-16 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 14:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,2.05632543585159,100.0,
2020-12-16 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 16:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,3.08448815377738,50.0,
2020-12-16 17:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,2.05632543585159,50.0,
2020-12-16 18:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,2.57040679481448,20.0,
2020-12-16 19:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,1.54224407688869,360.0,
2020-12-16 20:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-16 21:00:00,aeroporto,Aeroporto SBJV,24.0,100.0,0.0,0.0,
2020-12-16 22:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,1.02816271792579,210.0,
2020-12-16 23:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,1.54224407688869,130.0,
2020-12-17 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 06:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.0,0.0,
2020-12-17 07:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,1.02816271792579,50.0,
2020-12-17 08:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,1.54224407688869,130.0,
2020-12-17 09:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,2.57040679481448,150.0,
2020-12-17 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 11:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,5.65489494859186,130.0,
2020-12-17 12:00:00,aeroporto,Aeroporto SBJV,27.0,83.66,6.16897630755476,130.0,
2020-12-17 13:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,6.16897630755476,150.0,
2020-12-17 14:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,4.62673223066607,160.0,
2020-12-17 15:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,5.14081358962897,160.0,
2020-12-17 16:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,4.62673223066607,160.0,
2020-12-17 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 18:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.57040679481448,170.0,
2020-12-17 19:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,190.0,
2020-12-17 20:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.54224407688869,190.0,
2020-12-17 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-17 23:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.54224407688869,200.0,
2020-12-18 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,260.0,
2020-12-18 07:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.02816271792579,280.0,
2020-12-18 08:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.02816271792579,280.0,
2020-12-18 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 10:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,1.54224407688869,160.0,
2020-12-18 11:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,0.0,0.0,
2020-12-18 12:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,2.57040679481448,130.0,
2020-12-18 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 14:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,5.65489494859186,120.0,
2020-12-18 15:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,5.14081358962897,140.0,
2020-12-18 16:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-18 17:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,4.62673223066607,120.0,
2020-12-18 18:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,4.11265087170317,120.0,
2020-12-18 19:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,4.11265087170317,120.0,
2020-12-18 20:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,4.62673223066607,120.0,
2020-12-18 21:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,2.05632543585159,70.0,
2020-12-18 22:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,2.05632543585159,80.0,
2020-12-18 23:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,1.02816271792579,260.0,
2020-12-19 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 06:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,1.02816271792579,10.0,
2020-12-19 07:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,0.0,0.0,
2020-12-19 08:00:00,aeroporto,Aeroporto SBJV,25.0,94.19,1.54224407688869,290.0,
2020-12-19 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-19 10:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,2.57040679481448,110.0,
2020-12-19 11:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,2.57040679481448,110.0,
2020-12-19 12:00:00,aeroporto,Aeroporto SBJV,30.0,70.27,3.59856951274028,110.0,
2020-12-19 13:00:00,aeroporto,Aeroporto SBJV,31.0,74.77,3.59856951274028,60.0,
2020-12-19 14:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,2.57040679481448,60.0,
2020-12-19 15:00:00,aeroporto,Aeroporto SBJV,30.0,70.27,4.62673223066607,60.0,
2020-12-19 16:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,2.05632543585159,50.0,
2020-12-19 17:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,2.57040679481448,40.0,
2020-12-19 18:00:00,aeroporto,Aeroporto SBJV,27.0,88.83,1.02816271792579,230.0,
2020-12-19 19:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,7.71122038444345,120.0,
2020-12-19 20:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.05632543585159,210.0,
2020-12-19 21:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,1.02816271792579,230.0,
2020-12-19 22:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.57040679481448,350.0,
2020-12-19 23:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,4.11265087170317,350.0,
2020-12-20 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 06:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,320.0,
2020-12-20 07:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.05632543585159,300.0,
2020-12-20 08:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,1.02816271792579,350.0,
2020-12-20 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-20 10:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,2.05632543585159,140.0,
2020-12-20 11:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,3.08448815377738,110.0,
2020-12-20 12:00:00,aeroporto,Aeroporto SBJV,30.0,70.27,2.57040679481448,110.0,
2020-12-20 13:00:00,aeroporto,Aeroporto SBJV,32.0,70.63,3.08448815377738,100.0,
2020-12-20 14:00:00,aeroporto,Aeroporto SBJV,31.0,70.45,4.62673223066607,110.0,
2020-12-20 15:00:00,aeroporto,Aeroporto SBJV,30.0,74.61,2.05632543585159,120.0,
2020-12-20 16:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,5.65489494859186,360.0,
2020-12-20 17:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,2.05632543585159,250.0,
2020-12-20 18:00:00,aeroporto,Aeroporto SBJV,24.0,100.0,1.54224407688869,40.0,
2020-12-20 19:00:00,aeroporto,Aeroporto SBJV,24.0,100.0,2.05632543585159,350.0,
2020-12-20 20:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,2.57040679481448,330.0,
2020-12-20 21:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,1.54224407688869,130.0,
2020-12-20 22:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,0.0,0.0,
2020-12-20 23:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,0.514081358962897,340.0,
2020-12-21 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-21 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-21 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-21 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-21 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-21 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-21 06:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.514081358962897,330.0,
