station,kind,date,raw_prec,reason
divobras,hourly,2015-11-22 15:00:00,234.2,ceiling
flotflux,daily,2025-06-11,254.0,inch_code
flotflux,daily,2025-07-02,254.0,inch_code
flotflux,daily,2025-08-31,254.0,inch_code
flotflux,daily,2025-09-04,254.0,inch_code
flotflux,daily,2025-10-02,254.0,inch_code
flotflux,daily,2025-11-02,254.0,inch_code
flotflux,daily,2025-11-26,254.0,inch_code
flotflux,daily,2025-11-29,254.0,inch_code
flotflux,daily,2025-12-09,254.0,inch_code
flotflux,daily,2025-12-13,254.0,inch_code
flotflux,daily,2026-01-06,254.0,inch_code
flotflux,daily,2026-01-22,254.0,inch_code
flotflux,daily,2026-01-25,254.0,inch_code
flotflux,daily,2026-02-10,254.0,inch_code
flotflux,daily,2026-02-27,254.0,inch_code
flotflux,daily,2026-03-01,254.0,inch_code
flotflux,daily,2026-03-14,254.0,inch_code
flotflux,daily,2026-03-24,254.0,inch_code
flotflux,daily,2026-04-15,254.0,inch_code
flotflux,hourly,2025-05-22 18:00:00,254.0,inch_code
flotflux,hourly,2025-05-22 22:00:00,254.0,inch_code
flotflux,hourly,2025-05-22 23:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 01:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 03:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 04:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 05:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 06:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 07:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 13:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 17:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 18:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 19:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 20:00:00,254.0,inch_code
flotflux,hourly,2025-05-23 22:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 00:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 02:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 09:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 11:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 13:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 19:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 20:00:00,254.0,inch_code
flotflux,hourly,2025-05-24 22:00:00,254.0,inch_code
flotflux,hourly,2025-05-25 03:00:00,254.0,inch_code
flotflux,hourly,2025-05-25 04:00:00,254.0,inch_code
flotflux,hourly,2025-05-25 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-02 07:00:00,254.0,inch_code
flotflux,hourly,2025-06-02 08:00:00,254.0,inch_code
flotflux,hourly,2025-06-02 11:00:00,254.0,inch_code
flotflux,hourly,2025-06-03 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-03 07:00:00,254.0,inch_code
flotflux,hourly,2025-06-05 01:00:00,254.0,inch_code
flotflux,hourly,2025-06-05 02:00:00,254.0,inch_code
flotflux,hourly,2025-06-05 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-05 06:00:00,254.0,inch_code
flotflux,hourly,2025-06-05 12:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 01:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 02:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 03:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 04:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 06:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 10:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 11:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 12:00:00,254.0,inch_code
flotflux,hourly,2025-06-07 17:00:00,254.0,inch_code
flotflux,hourly,2025-06-09 15:00:00,254.0,inch_code
flotflux,hourly,2025-06-09 16:00:00,254.0,inch_code
flotflux,hourly,2025-06-09 21:00:00,254.0,inch_code
flotflux,hourly,2025-06-09 22:00:00,254.0,inch_code
flotflux,hourly,2025-06-10 00:00:00,254.0,inch_code
flotflux,hourly,2025-06-10 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-12 21:00:00,254.0,inch_code
flotflux,hourly,2025-06-12 22:00:00,254.0,inch_code
flotflux,hourly,2025-06-13 02:00:00,254.0,inch_code
flotflux,hourly,2025-06-14 01:00:00,254.0,inch_code
flotflux,hourly,2025-06-14 03:00:00,254.0,inch_code
flotflux,hourly,2025-06-14 04:00:00,254.0,inch_code
flotflux,hourly,2025-06-14 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-14 08:00:00,254.0,inch_code
flotflux,hourly,2025-06-20 22:00:00,254.0,inch_code
flotflux,hourly,2025-06-22 14:00:00,254.0,inch_code
flotflux,hourly,2025-06-23 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-23 06:00:00,254.0,inch_code
flotflux,hourly,2025-06-23 12:00:00,254.0,inch_code
flotflux,hourly,2025-06-23 14:00:00,254.0,inch_code
flotflux,hourly,2025-06-27 03:00:00,254.0,inch_code
flotflux,hourly,2025-06-27 07:00:00,254.0,inch_code
flotflux,hourly,2025-06-28 04:00:00,254.0,inch_code
flotflux,hourly,2025-06-28 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-30 05:00:00,254.0,inch_code
flotflux,hourly,2025-06-30 06:00:00,254.0,inch_code
flotflux,hourly,2025-06-30 10:00:00,254.0,inch_code
flotflux,hourly,2025-06-30 11:00:00,254.0,inch_code
flotflux,hourly,2025-07-01 03:00:00,254.0,inch_code
flotflux,hourly,2025-07-02 18:00:00,254.0,inch_code
flotflux,hourly,2025-07-04 05:00:00,254.0,inch_code
flotflux,hourly,2025-07-05 04:00:00,254.0,inch_code
flotflux,hourly,2025-07-24 17:00:00,254.0,inch_code
flotflux,hourly,2025-07-24 18:00:00,254.0,inch_code
flotflux,hourly,2025-07-25 02:00:00,254.0,inch_code
flotflux,hourly,2025-07-25 06:00:00,254.0,inch_code
flotflux,hourly,2025-07-25 08:00:00,254.0,inch_code
flotflux,hourly,2025-07-27 07:00:00,254.0,inch_code
flotflux,hourly,2025-07-27 08:00:00,254.0,inch_code
flotflux,hourly,2025-07-27 10:00:00,254.0,inch_code
flotflux,hourly,2025-08-04 09:00:00,254.0,inch_code
flotflux,hourly,2025-08-04 11:00:00,254.0,inch_code
flotflux,hourly,2025-08-05 06:00:00,254.0,inch_code
flotflux,hourly,2025-08-05 11:00:00,254.0,inch_code
flotflux,hourly,2025-08-05 12:00:00,254.0,inch_code
flotflux,hourly,2025-08-06 08:00:00,254.0,inch_code
flotflux,hourly,2025-08-06 09:00:00,254.0,inch_code
flotflux,hourly,2025-08-06 10:00:00,254.0,inch_code
flotflux,hourly,2025-08-06 19:00:00,254.0,inch_code
flotflux,hourly,2025-08-08 06:00:00,254.0,inch_code
flotflux,hourly,2025-08-08 18:00:00,254.0,inch_code
flotflux,hourly,2025-08-08 23:00:00,254.0,inch_code
flotflux,hourly,2025-08-15 16:00:00,254.0,inch_code
flotflux,hourly,2025-08-15 17:00:00,254.0,inch_code
flotflux,hourly,2025-08-15 18:00:00,254.0,inch_code
flotflux,hourly,2025-08-15 21:00:00,254.0,inch_code
flotflux,hourly,2025-08-16 00:00:00,254.0,inch_code
flotflux,hourly,2025-08-16 04:00:00,254.0,inch_code
flotflux,hourly,2025-08-20 10:00:00,254.0,inch_code
flotflux,hourly,2025-08-24 08:00:00,254.0,inch_code
flotflux,hourly,2025-08-24 09:00:00,254.0,inch_code
flotflux,hourly,2025-08-24 12:00:00,254.0,inch_code
flotflux,hourly,2025-08-24 16:00:00,254.0,inch_code
flotflux,hourly,2025-08-25 00:00:00,254.0,inch_code
flotflux,hourly,2025-08-25 03:00:00,254.0,inch_code
flotflux,hourly,2025-08-26 07:00:00,254.0,inch_code
flotflux,hourly,2025-08-26 22:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 01:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 13:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 14:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 15:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 16:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 19:00:00,254.0,inch_code
flotflux,hourly,2025-08-27 20:00:00,254.0,inch_code
flotflux,hourly,2025-08-28 02:00:00,254.0,inch_code
flotflux,hourly,2025-08-28 08:00:00,254.0,inch_code
flotflux,hourly,2025-08-30 22:00:00,254.0,inch_code
flotflux,hourly,2025-08-31 01:00:00,254.0,inch_code
flotflux,hourly,2025-08-31 02:00:00,254.0,inch_code
flotflux,hourly,2025-08-31 03:00:00,254.0,inch_code
flotflux,hourly,2025-08-31 12:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 00:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 02:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 06:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 07:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 15:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 22:00:00,254.0,inch_code
flotflux,hourly,2025-09-01 23:00:00,254.0,inch_code
flotflux,hourly,2025-09-02 01:00:00,254.0,inch_code
flotflux,hourly,2025-09-02 04:00:00,254.0,inch_code
flotflux,hourly,2025-09-03 02:00:00,254.0,inch_code
flotflux,hourly,2025-09-05 06:00:00,254.0,inch_code
flotflux,hourly,2025-09-05 07:00:00,254.0,inch_code
flotflux,hourly,2025-09-05 12:00:00,254.0,inch_code
flotflux,hourly,2025-09-05 15:00:00,254.0,inch_code
flotflux,hourly,2025-09-05 16:00:00,254.0,inch_code
flotflux,hourly,2025-09-05 22:00:00,254.0,inch_code
flotflux,hourly,2025-09-06 04:00:00,254.0,inch_code
flotflux,hourly,2025-09-06 09:00:00,254.0,inch_code
flotflux,hourly,2025-09-06 17:00:00,254.0,inch_code
flotflux,hourly,2025-09-06 18:00:00,254.0,inch_code
flotflux,hourly,2025-09-06 23:00:00,254.0,inch_code
flotflux,hourly,2025-09-07 01:00:00,254.0,inch_code
flotflux,hourly,2025-09-07 04:00:00,254.0,inch_code
flotflux,hourly,2025-09-07 06:00:00,254.0,inch_code
flotflux,hourly,2025-09-07 10:00:00,254.0,inch_code
flotflux,hourly,2025-09-07 12:00:00,254.0,inch_code
flotflux,hourly,2025-09-07 23:00:00,254.0,inch_code
flotflux,hourly,2025-09-08 03:00:00,254.0,inch_code
flotflux,hourly,2025-09-08 06:00:00,254.0,inch_code
flotflux,hourly,2025-09-08 07:00:00,254.0,inch_code
flotflux,hourly,2025-09-08 08:00:00,254.0,inch_code
flotflux,hourly,2025-09-08 10:00:00,254.0,inch_code
flotflux,hourly,2025-09-08 11:00:00,254.0,inch_code
flotflux,hourly,2025-09-18 02:00:00,254.0,inch_code
flotflux,hourly,2025-09-21 23:00:00,254.0,inch_code
flotflux,hourly,2025-09-26 00:00:00,254.0,inch_code
flotflux,hourly,2025-09-26 19:00:00,254.0,inch_code
flotflux,hourly,2025-09-27 07:00:00,254.0,inch_code
flotflux,hourly,2025-09-27 10:00:00,254.0,inch_code
flotflux,hourly,2025-09-28 13:00:00,254.0,inch_code
flotflux,hourly,2025-10-01 01:00:00,254.0,inch_code
flotflux,hourly,2025-10-02 06:00:00,254.0,inch_code
flotflux,hourly,2025-10-02 07:00:00,254.0,inch_code
flotflux,hourly,2025-10-02 08:00:00,254.0,inch_code
flotflux,hourly,2025-10-02 11:00:00,254.0,inch_code
flotflux,hourly,2025-10-02 13:00:00,254.0,inch_code
flotflux,hourly,2025-10-02 16:00:00,254.0,inch_code
flotflux,hourly,2025-10-03 02:00:00,254.0,inch_code
flotflux,hourly,2025-10-03 06:00:00,254.0,inch_code
flotflux,hourly,2025-10-03 08:00:00,254.0,inch_code
flotflux,hourly,2025-10-03 11:00:00,254.0,inch_code
flotflux,hourly,2025-10-06 08:00:00,254.0,inch_code
flotflux,hourly,2025-10-06 19:00:00,254.0,inch_code
flotflux,hourly,2025-10-07 03:00:00,254.0,inch_code
flotflux,hourly,2025-10-07 05:00:00,254.0,inch_code
flotflux,hourly,2025-10-07 11:00:00,254.0,inch_code
flotflux,hourly,2025-10-07 18:00:00,254.0,inch_code
flotflux,hourly,2025-10-08 01:00:00,254.0,inch_code
flotflux,hourly,2025-10-09 07:00:00,254.0,inch_code
flotflux,hourly,2025-10-09 21:00:00,254.0,inch_code
flotflux,hourly,2025-10-10 02:00:00,254.0,inch_code
flotflux,hourly,2025-10-10 07:00:00,254.0,inch_code
flotflux,hourly,2025-10-10 11:00:00,254.0,inch_code
flotflux,hourly,2025-10-10 20:00:00,254.0,inch_code
flotflux,hourly,2025-10-10 22:00:00,254.0,inch_code
flotflux,hourly,2025-10-11 03:00:00,254.0,inch_code
flotflux,hourly,2025-10-11 04:00:00,254.0,inch_code
flotflux,hourly,2025-10-11 07:00:00,254.0,inch_code
flotflux,hourly,2025-10-12 17:00:00,254.0,inch_code
flotflux,hourly,2025-10-18 00:00:00,254.0,inch_code
flotflux,hourly,2025-10-18 13:00:00,254.0,inch_code
flotflux,hourly,2025-10-18 15:00:00,254.0,inch_code
flotflux,hourly,2025-10-18 18:00:00,254.0,inch_code
flotflux,hourly,2025-10-20 12:00:00,254.0,inch_code
flotflux,hourly,2025-10-21 22:00:00,254.0,inch_code
flotflux,hourly,2025-10-21 23:00:00,254.0,inch_code
flotflux,hourly,2025-10-22 12:00:00,254.0,inch_code
flotflux,hourly,2025-10-23 03:00:00,254.0,inch_code
flotflux,hourly,2025-10-23 06:00:00,254.0,inch_code
flotflux,hourly,2025-10-27 04:00:00,254.0,inch_code
flotflux,hourly,2025-10-27 11:00:00,254.0,inch_code
flotflux,hourly,2025-10-27 14:00:00,254.0,inch_code
flotflux,hourly,2025-10-28 03:00:00,254.0,inch_code
flotflux,hourly,2025-10-28 05:00:00,254.0,inch_code
flotflux,hourly,2025-10-28 06:00:00,254.0,inch_code
flotflux,hourly,2025-10-28 20:00:00,254.0,inch_code
flotflux,hourly,2025-10-29 09:00:00,254.0,inch_code
flotflux,hourly,2025-10-29 11:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 00:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 03:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 05:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 07:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 17:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 18:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 22:00:00,254.0,inch_code
flotflux,hourly,2025-10-30 23:00:00,254.0,inch_code
flotflux,hourly,2025-10-31 02:00:00,254.0,inch_code
flotflux,hourly,2025-10-31 03:00:00,254.0,inch_code
flotflux,hourly,2025-10-31 04:00:00,254.0,inch_code
flotflux,hourly,2025-10-31 08:00:00,254.0,inch_code
flotflux,hourly,2025-11-01 00:00:00,254.0,inch_code
flotflux,hourly,2025-11-01 05:00:00,254.0,inch_code
flotflux,hourly,2025-11-02 02:00:00,254.0,inch_code
flotflux,hourly,2025-11-02 07:00:00,254.0,inch_code
flotflux,hourly,2025-11-04 02:00:00,254.0,inch_code
flotflux,hourly,2025-11-04 03:00:00,254.0,inch_code
flotflux,hourly,2025-11-07 20:00:00,254.0,inch_code
flotflux,hourly,2025-11-08 03:00:00,254.0,inch_code
flotflux,hourly,2025-11-13 01:00:00,254.0,inch_code
flotflux,hourly,2025-11-13 04:00:00,254.0,inch_code
flotflux,hourly,2025-11-13 14:00:00,254.0,inch_code
flotflux,hourly,2025-11-17 09:00:00,254.0,inch_code
flotflux,hourly,2025-11-17 13:00:00,254.0,inch_code
flotflux,hourly,2025-11-17 15:00:00,254.0,inch_code
flotflux,hourly,2025-11-17 16:00:00,254.0,inch_code
flotflux,hourly,2025-11-18 15:00:00,254.0,inch_code
flotflux,hourly,2025-11-18 20:00:00,254.0,inch_code
flotflux,hourly,2025-11-23 03:00:00,254.0,inch_code
flotflux,hourly,2025-11-23 06:00:00,254.0,inch_code
flotflux,hourly,2025-11-23 08:00:00,254.0,inch_code
flotflux,hourly,2025-11-23 22:00:00,254.0,inch_code
flotflux,hourly,2025-11-23 23:00:00,254.0,inch_code
flotflux,hourly,2025-11-24 06:00:00,254.0,inch_code
flotflux,hourly,2025-11-24 10:00:00,254.0,inch_code
flotflux,hourly,2025-11-24 13:00:00,254.0,inch_code
flotflux,hourly,2025-11-24 18:00:00,254.0,inch_code
flotflux,hourly,2025-11-24 23:00:00,254.0,inch_code
flotflux,hourly,2025-11-25 01:00:00,254.0,inch_code
flotflux,hourly,2025-11-28 20:00:00,254.0,inch_code
flotflux,hourly,2025-11-30 02:00:00,254.0,inch_code
flotflux,hourly,2025-11-30 04:00:00,254.0,inch_code
flotflux,hourly,2025-12-01 01:00:00,254.0,inch_code
flotflux,hourly,2025-12-01 06:00:00,254.0,inch_code
flotflux,hourly,2025-12-01 08:00:00,254.0,inch_code
flotflux,hourly,2025-12-01 14:00:00,254.0,inch_code
flotflux,hourly,2025-12-02 00:00:00,254.0,inch_code
flotflux,hourly,2025-12-09 00:00:00,254.0,inch_code
flotflux,hourly,2025-12-09 06:00:00,254.0,inch_code
flotflux,hourly,2025-12-09 12:00:00,254.0,inch_code
flotflux,hourly,2025-12-09 17:00:00,254.0,inch_code
flotflux,hourly,2025-12-12 19:00:00,254.0,inch_code
flotflux,hourly,2026-01-01 03:00:00,254.0,inch_code
flotflux,hourly,2026-01-01 14:00:00,254.0,inch_code
flotflux,hourly,2026-01-02 13:00:00,254.0,inch_code
flotflux,hourly,2026-01-05 23:00:00,254.0,inch_code
flotflux,hourly,2026-01-13 19:00:00,254.0,inch_code
flotflux,hourly,2026-01-14 12:00:00,254.0,inch_code
flotflux,hourly,2026-01-14 13:00:00,254.0,inch_code
flotflux,hourly,2026-01-14 14:00:00,254.0,inch_code
flotflux,hourly,2026-01-17 15:00:00,254.0,inch_code
flotflux,hourly,2026-01-18 23:00:00,254.0,inch_code
flotflux,hourly,2026-01-19 01:00:00,254.0,inch_code
flotflux,hourly,2026-01-19 02:00:00,254.0,inch_code
flotflux,hourly,2026-01-21 06:00:00,254.0,inch_code
flotflux,hourly,2026-01-22 15:00:00,254.0,inch_code
flotflux,hourly,2026-01-23 07:00:00,254.0,inch_code
flotflux,hourly,2026-01-23 08:00:00,254.0,inch_code
flotflux,hourly,2026-01-24 07:00:00,254.0,inch_code
flotflux,hourly,2026-01-29 12:00:00,254.0,inch_code
flotflux,hourly,2026-01-29 17:00:00,254.0,inch_code
flotflux,hourly,2026-01-29 22:00:00,254.0,inch_code
flotflux,hourly,2026-02-01 21:00:00,254.0,inch_code
flotflux,hourly,2026-02-02 14:00:00,254.0,inch_code
flotflux,hourly,2026-02-02 17:00:00,254.0,inch_code
flotflux,hourly,2026-02-03 05:00:00,254.0,inch_code
flotflux,hourly,2026-02-03 23:00:00,254.0,inch_code
flotflux,hourly,2026-02-05 01:00:00,254.0,inch_code
flotflux,hourly,2026-02-05 05:00:00,254.0,inch_code
flotflux,hourly,2026-02-08 00:00:00,254.0,inch_code
flotflux,hourly,2026-02-08 03:00:00,254.0,inch_code
flotflux,hourly,2026-02-09 10:00:00,254.0,inch_code
flotflux,hourly,2026-02-13 03:00:00,254.0,inch_code
flotflux,hourly,2026-02-14 04:00:00,254.0,inch_code
flotflux,hourly,2026-02-14 20:00:00,254.0,inch_code
flotflux,hourly,2026-02-17 23:00:00,254.0,inch_code
flotflux,hourly,2026-02-21 14:00:00,254.0,inch_code
flotflux,hourly,2026-02-22 04:00:00,254.0,inch_code
flotflux,hourly,2026-02-22 06:00:00,254.0,inch_code
flotflux,hourly,2026-02-22 07:00:00,254.0,inch_code
flotflux,hourly,2026-02-23 10:00:00,254.0,inch_code
flotflux,hourly,2026-02-23 22:00:00,254.0,inch_code
flotflux,hourly,2026-02-23 23:00:00,254.0,inch_code
flotflux,hourly,2026-02-24 01:00:00,254.0,inch_code
flotflux,hourly,2026-02-24 19:00:00,254.0,inch_code
flotflux,hourly,2026-02-25 23:00:00,254.0,inch_code
flotflux,hourly,2026-02-26 00:00:00,254.0,inch_code
flotflux,hourly,2026-02-26 02:00:00,254.0,inch_code
flotflux,hourly,2026-02-28 16:00:00,254.0,inch_code
flotflux,hourly,2026-03-02 02:00:00,254.0,inch_code
flotflux,hourly,2026-03-02 03:00:00,254.0,inch_code
flotflux,hourly,2026-03-08 00:00:00,254.0,inch_code
flotflux,hourly,2026-03-09 05:00:00,254.0,inch_code
flotflux,hourly,2026-03-09 13:00:00,254.0,inch_code
flotflux,hourly,2026-03-10 03:00:00,254.0,inch_code
flotflux,hourly,2026-03-10 13:00:00,254.0,inch_code
flotflux,hourly,2026-03-10 15:00:00,254.0,inch_code
flotflux,hourly,2026-03-11 01:00:00,254.0,inch_code
flotflux,hourly,2026-03-11 05:00:00,254.0,inch_code
flotflux,hourly,2026-03-11 09:00:00,254.0,inch_code
flotflux,hourly,2026-03-11 10:00:00,254.0,inch_code
flotflux,hourly,2026-03-12 01:00:00,254.0,inch_code
flotflux,hourly,2026-03-12 06:00:00,254.0,inch_code
flotflux,hourly,2026-03-12 11:00:00,254.0,inch_code
flotflux,hourly,2026-03-12 13:00:00,254.0,inch_code
flotflux,hourly,2026-03-13 11:00:00,254.0,inch_code
flotflux,hourly,2026-03-20 04:00:00,254.0,inch_code
flotflux,hourly,2026-03-22 08:00:00,254.0,inch_code
flotflux,hourly,2026-03-22 17:00:00,254.0,inch_code
flotflux,hourly,2026-03-23 10:00:00,254.0,inch_code
flotflux,hourly,2026-04-03 01:00:00,254.0,inch_code
flotflux,hourly,2026-04-03 16:00:00,254.0,inch_code
flotflux,hourly,2026-04-06 13:00:00,254.0,inch_code
flotflux,hourly,2026-04-06 20:00:00,254.0,inch_code
flotflux,hourly,2026-04-07 01:00:00,254.0,inch_code
flotflux,hourly,2026-04-08 10:00:00,254.0,inch_code
flotflux,hourly,2026-04-10 23:00:00,254.0,inch_code
flotflux,hourly,2026-04-11 00:00:00,254.0,inch_code
flotflux,hourly,2026-04-11 02:00:00,254.0,inch_code
flotflux,hourly,2026-04-11 03:00:00,254.0,inch_code
flotflux,hourly,2026-04-11 04:00:00,254.0,inch_code
flotflux,hourly,2026-04-11 23:00:00,254.0,inch_code
flotflux,hourly,2026-04-14 07:00:00,254.0,inch_code
flotflux,hourly,2026-04-15 04:00:00,254.0,inch_code
flotflux,hourly,2026-04-15 08:00:00,254.0,inch_code
flotflux,hourly,2026-04-15 14:00:00,254.0,inch_code
iateclube,daily,2025-05-29,254.0,inch_code
iateclube,daily,2025-06-22,254.0,inch_code
iateclube,daily,2025-07-02,254.0,inch_code
iateclube,daily,2025-07-29,254.0,inch_code
iateclube,daily,2025-08-05,254.0,inch_code
iateclube,daily,2025-08-10,254.0,inch_code
iateclube,daily,2025-10-05,254.0,inch_code
iateclube,daily,2025-10-23,254.0,inch_code
iateclube,daily,2025-11-02,254.0,inch_code
iateclube,daily,2025-11-05,254.0,inch_code
iateclube,daily,2025-11-06,254.0,inch_code
iateclube,daily,2025-11-20,254.0,inch_code
iateclube,daily,2025-11-27,254.0,inch_code
iateclube,daily,2025-12-01,254.0,inch_code
iateclube,daily,2025-12-04,254.0,inch_code
iateclube,daily,2026-01-22,254.0,inch_code
iateclube,daily,2026-01-24,254.0,inch_code
iateclube,daily,2026-01-31,254.0,inch_code
iateclube,daily,2026-03-02,254.0,inch_code
iateclube,daily,2026-03-14,254.0,inch_code
iateclube,daily,2026-03-24,254.0,inch_code
iateclube,daily,2026-04-02,254.0,inch_code
iateclube,daily,2026-04-15,254.0,inch_code
iateclube,hourly,2019-03-01 15:00:00,142.5,gap_dump
iateclube,hourly,2025-05-22 18:00:00,254.0,inch_code
iateclube,hourly,2025-05-22 19:00:00,254.0,inch_code
iateclube,hourly,2025-05-22 22:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 00:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 01:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 10:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 11:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 13:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 14:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 16:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 19:00:00,254.0,inch_code
iateclube,hourly,2025-05-23 23:00:00,254.0,inch_code
iateclube,hourly,2025-05-24 02:00:00,254.0,inch_code
iateclube,hourly,2025-05-24 11:00:00,254.0,inch_code
iateclube,hourly,2025-05-24 15:00:00,254.0,inch_code
iateclube,hourly,2025-05-24 21:00:00,254.0,inch_code
iateclube,hourly,2025-05-25 05:00:00,254.0,inch_code
iateclube,hourly,2025-05-28 11:00:00,254.0,inch_code
iateclube,hourly,2025-06-03 07:00:00,254.0,inch_code
iateclube,hourly,2025-06-03 11:00:00,254.0,inch_code
iateclube,hourly,2025-06-05 01:00:00,254.0,inch_code
iateclube,hourly,2025-06-05 02:00:00,254.0,inch_code
iateclube,hourly,2025-06-05 06:00:00,254.0,inch_code
iateclube,hourly,2025-06-05 12:00:00,254.0,inch_code
iateclube,hourly,2025-06-05 17:00:00,254.0,inch_code
iateclube,hourly,2025-06-07 05:00:00,254.0,inch_code
iateclube,hourly,2025-06-07 19:00:00,254.0,inch_code
iateclube,hourly,2025-06-08 05:00:00,254.0,inch_code
iateclube,hourly,2025-06-08 06:00:00,254.0,inch_code
iateclube,hourly,2025-06-09 16:00:00,254.0,inch_code
iateclube,hourly,2025-06-09 17:00:00,254.0,inch_code
iateclube,hourly,2025-06-10 00:00:00,254.0,inch_code
iateclube,hourly,2025-06-12 22:00:00,254.0,inch_code
iateclube,hourly,2025-06-13 01:00:00,254.0,inch_code
iateclube,hourly,2025-06-13 11:00:00,254.0,inch_code
iateclube,hourly,2025-06-13 14:00:00,254.0,inch_code
iateclube,hourly,2025-06-13 23:00:00,254.0,inch_code
iateclube,hourly,2025-06-14 03:00:00,254.0,inch_code
iateclube,hourly,2025-06-14 05:00:00,254.0,inch_code
iateclube,hourly,2025-06-14 11:00:00,254.0,inch_code
iateclube,hourly,2025-06-15 07:00:00,254.0,inch_code
iateclube,hourly,2025-06-15 10:00:00,254.0,inch_code
iateclube,hourly,2025-06-20 17:00:00,254.0,inch_code
iateclube,hourly,2025-06-21 02:00:00,254.0,inch_code
iateclube,hourly,2025-06-22 03:00:00,254.0,inch_code
iateclube,hourly,2025-06-22 14:00:00,254.0,inch_code
iateclube,hourly,2025-06-23 06:00:00,254.0,inch_code
iateclube,hourly,2025-06-23 12:00:00,254.0,inch_code
iateclube,hourly,2025-06-23 14:00:00,254.0,inch_code
iateclube,hourly,2025-06-26 04:00:00,254.0,inch_code
iateclube,hourly,2025-06-26 07:00:00,254.0,inch_code
iateclube,hourly,2025-06-26 09:00:00,254.0,inch_code
iateclube,hourly,2025-06-27 00:00:00,254.0,inch_code
iateclube,hourly,2025-06-28 04:00:00,254.0,inch_code
iateclube,hourly,2025-06-28 10:00:00,254.0,inch_code
iateclube,hourly,2025-06-28 13:00:00,254.0,inch_code
iateclube,hourly,2025-06-29 13:00:00,254.0,inch_code
iateclube,hourly,2025-06-30 09:00:00,254.0,inch_code
iateclube,hourly,2025-07-01 04:00:00,254.0,inch_code
iateclube,hourly,2025-07-02 05:00:00,254.0,inch_code
iateclube,hourly,2025-07-02 10:00:00,254.0,inch_code
iateclube,hourly,2025-07-04 04:00:00,254.0,inch_code
iateclube,hourly,2025-07-04 08:00:00,254.0,inch_code
iateclube,hourly,2025-07-05 08:00:00,254.0,inch_code
iateclube,hourly,2025-07-24 08:00:00,254.0,inch_code
